Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2006,1,W,4,10230,5860,3990,3450,,,,
2006,2,W,4,9450,5930,4230,3800,,,,
2006,3,W,4,15400,9500,6480,5820,,,,
2006,4,W,4,12760,7830,5410,4630,,,,
2006,5,W,4,14450,8650,5720,5070,,,,
2006,6,W,4,15020,9000,5920,5080,,,,
2006,7,W,4,14880,8620,5600,4790,,,,
2006,8,W,4,13370,7920,5040,4570,,,,
2006,9,W,4,11730,6870,4380,3910,,,,
2006,10,W,4,14680,8540,5440,4780,,,,
2006,11,W,4,14600,8530,5360,5010,,,,
2006,12,W,4,15560,9320,5860,5620,,,,
2006,13,W,4,14940,8730,5380,5130,,,,
2006,14,W,4,15210,8720,5380,4940,,,,
2006,15,W,4,14470,8280,5130,4600,,,,
2006,16,W,4,13470,7590,4620,4200,,,,
2006,17,W,4,13580,7480,4720,4040,,,,
2006,18,W,4,13660,8160,5030,4860,,,,
2006,19,W,4,14640,8770,5240,5300,,,,
2006,20,W,4,13520,7960,4980,4750,,,,
2006,21,W,4,12860,7570,4830,4350,,,,
2006,22,W,4,12970,7700,4900,4420,,,,
2006,23,W,4,10120,5820,3680,3480,,,,
2006,24,W,4,13730,7870,5050,4600,,,,
2006,25,W,4,12680,7490,4830,4530,,,,
2006,26,W,4,12170,7170,4540,4160,,,,
2006,27,W,4,12050,7180,4600,4170,,,,
2006,28,W,4,8600,5010,3200,2960,,,,
2006,29,W,4,12310,7190,4610,4140,,,,
2006,30,W,4,12190,7010,4470,4100,,,,
2006,31,W,4,11870,6960,4490,4040,,,,
2006,32,W,4,11590,6880,4410,3940,,,,
2006,33,W,4,11830,6860,4270,3970,,,,
2006,34,W,4,11870,6960,4400,3930,,,,
2006,35,W,4,11940,6900,4360,3920,,,,
2006,36,W,4,11800,6740,4220,3820,,,,
2006,37,W,4,8810,5140,3270,3120,,,,
2006,38,W,4,11670,6760,4200,3920,,,,
2006,39,W,4,11330,6700,4150,3940,,,,
2006,40,W,4,12050,7020,4380,4050,,,,
2006,41,W,4,11540,6850,4330,4010,,,,
2006,42,W,4,8800,5190,3230,3050,,,,
2006,43,W,4,11290,6670,4140,3760,,,,
2006,44,W,4,11030,6590,4130,3800,,,,
2006,45,W,4,10600,6340,4010,3650,,,,
2006,46,W,4,8540,5140,3210,2990,,,,
2006,47,W,4,11860,6960,4420,4070,,,,
2006,48,W,4,8120,4750,3070,2620,,,,
2006,49,W,4,10320,6030,3880,3470,,,,
2006,50,W,4,10910,6410,4100,3710,,,,
2006,51,W,4,11530,6880,4420,3950,,,,
2006,52,W,4,14630,8640,5660,4950,,,,
2007,1,W,4,10740,6350,4310,3830,4.99,8.36,8.02,11.01
2007,2,W,4,4600,2760,1910,1720,-51.32,-53.46,-54.85,-54.74
2007,3,W,4,17990,11010,7360,6710,16.82,15.89,13.58,15.29
2007,4,W,4,12670,7840,5240,4640,-0.71,0.13,-3.14,0.22
2007,5,W,4,15590,9400,6160,5390,7.89,8.67,7.69,6.31
2007,6,W,4,15020,8910,5860,4880,0.0,-1.0,-1.01,-3.94
2007,7,W,4,14220,8310,5240,4590,-4.44,-3.6,-6.43,-4.18
2007,8,W,4,13480,8000,5130,4510,0.82,1.01,1.79,-1.31
2007,9,W,4,10830,6290,3980,3520,-7.67,-8.44,-9.13,-9.97
2007,10,W,4,14280,8420,5390,4770,-2.72,-1.41,-0.92,-0.21
2007,11,W,4,16170,9520,6150,5470,10.75,11.61,14.74,9.18
2007,12,W,4,14790,8800,5650,5160,-4.95,-5.58,-3.58,-8.19
2007,13,W,4,14580,8600,5500,4980,-2.41,-1.49,2.23,-2.92
2007,14,W,4,13910,8270,5230,4660,-8.55,-5.16,-2.79,-5.67
2007,15,W,4,13820,8050,5130,4360,-4.49,-2.78,0.0,-5.22
2007,16,W,4,13010,7450,4800,3950,-3.41,-1.84,3.9,-5.95
2007,17,W,4,13200,7420,4650,3890,-2.8,-0.8,-1.48,-3.71
2007,18,W,4,14060,8440,5420,4760,2.93,3.43,7.75,-2.06
2007,19,W,4,13500,7990,5130,4490,-7.79,-8.89,-2.1,-15.28
2007,20,W,4,13340,7960,5020,4630,-1.33,0.0,0.8,-2.53
2007,21,W,4,12820,7730,4660,4560,-0.31,2.11,-3.52,4.83
2007,22,W,4,13210,7790,4910,4500,1.85,1.17,0.2,1.81
2007,23,W,4,10300,6010,3820,3500,1.78,3.26,3.8,0.57
2007,24,W,4,13440,7830,5010,4520,-2.11,-0.51,-0.79,-1.74
2007,25,W,4,12750,7450,4760,4250,0.55,-0.53,-1.45,-6.18
2007,26,W,4,12580,7510,4790,4310,3.37,4.74,5.51,3.61
2007,27,W,4,12520,7460,4770,4320,3.9,3.9,3.7,3.6
2007,28,W,4,9440,5660,3640,3360,9.77,12.97,13.75,13.51
2007,29,W,4,11510,6790,4340,3830,-6.5,-5.56,-5.86,-7.49
2007,30,W,4,12450,7320,4700,4190,2.13,4.42,5.15,2.2
2007,31,W,4,11920,6820,4350,3820,0.42,-2.01,-3.12,-5.45
2007,32,W,4,12520,7370,4760,4120,8.02,7.12,7.94,4.57
2007,33,W,4,11650,6910,4360,3950,-1.52,0.73,2.11,-0.5
2007,34,W,4,10780,6390,4040,3740,-9.18,-8.19,-8.18,-4.83
2007,35,W,4,11370,6710,4180,3870,-4.77,-2.75,-4.13,-1.28
2007,36,W,4,12210,7180,4580,4090,3.47,6.53,8.53,7.07
2007,37,W,4,8100,4580,2810,2530,-8.06,-10.89,-14.07,-18.91
2007,38,W,4,12320,7030,4370,3950,5.57,3.99,4.05,0.77
2007,39,W,4,14550,7810,4520,4390,28.42,16.57,8.92,11.42
2007,40,W,4,12650,6520,3610,3660,4.98,-7.12,-17.58,-9.63
2007,41,W,4,13080,6740,3740,3850,13.34,-1.61,-13.63,-3.99
2007,42,W,4,10370,5200,2780,2940,17.84,0.19,-13.93,-3.61
2007,43,W,4,12260,5980,3080,3380,8.59,-10.34,-25.6,-10.11
2007,44,W,4,11820,6130,3320,3390,7.16,-6.98,-19.61,-10.79
2007,45,W,4,11840,6000,3170,3360,11.7,-5.36,-20.95,-7.95
2007,46,W,4,11580,5730,2970,3160,35.6,11.48,-7.48,5.69
2007,47,W,4,10310,5190,2790,2990,-13.07,-25.43,-36.88,-26.54
2007,48,W,4,8270,4230,2300,2350,1.85,-10.95,-25.08,-10.31
2007,49,W,4,11220,5570,3040,3100,8.72,-7.63,-21.65,-10.66
2007,50,W,4,11220,5440,2910,3090,2.84,-15.13,-29.02,-16.71
2007,51,W,4,11380,5720,3050,3160,-1.3,-16.86,-31.0,-20.0
2007,52,W,4,12500,6380,3560,3650,-14.56,-26.16,-37.1,-26.26
2008,1,W,4,8160,4190,2420,2480,-24.02,-34.02,-43.85,-35.25
2008,2,W,4,8180,4360,2650,2700,77.83,57.97,38.74,56.98
2008,3,W,4,14810,7780,4540,4560,-17.68,-29.34,-38.32,-32.04
2008,4,W,4,14400,7610,4270,4360,13.65,-2.93,-18.51,-6.03
2008,5,W,4,13120,6690,3650,3710,-15.84,-28.83,-40.75,-31.17
2008,6,W,4,14940,7540,4150,4010,-0.53,-15.38,-29.18,-17.83
2008,7,W,4,13950,7140,3810,3950,-1.9,-14.08,-27.29,-13.94
2008,8,W,4,13600,6760,3680,3730,0.89,-15.5,-28.27,-17.29
2008,9,W,4,12500,6270,3340,3460,15.42,-0.32,-16.08,-1.7
2008,10,W,4,15070,7660,4090,4140,5.53,-9.03,-24.12,-13.21
2008,11,W,4,14720,7330,3950,4000,-8.97,-23.0,-35.77,-26.87
2008,12,W,4,14650,7420,3880,4310,-0.95,-15.68,-31.33,-16.47
2008,13,W,4,14390,7240,3810,4120,-1.3,-15.81,-30.73,-17.27
2008,14,W,4,13390,6660,3560,3700,-3.74,-19.47,-31.93,-20.6
2008,15,W,4,13930,6870,3590,3650,0.8,-14.66,-30.02,-16.28
2008,16,W,4,13870,6730,3410,3590,6.61,-9.66,-28.96,-9.11
2008,17,W,4,13600,6530,3300,3430,3.03,-11.99,-29.03,-11.83
2008,18,W,4,13440,6840,3560,3740,-4.41,-18.96,-34.32,-21.43
2008,19,W,4,13610,6840,3580,3810,0.81,-14.39,-30.21,-15.14
2008,20,W,4,12940,6640,3440,3830,-3.0,-16.58,-31.47,-17.28
2008,21,W,4,12820,6320,3400,3560,0.0,-18.24,-27.04,-21.93
2008,22,W,4,12380,6190,3350,3470,-6.28,-20.54,-31.77,-22.89
2008,23,W,4,10540,5210,2830,2930,2.33,-13.31,-25.92,-16.29
2008,24,W,4,12690,6310,3360,3450,-5.58,-19.41,-32.93,-23.67
2008,25,W,4,12060,6020,3200,3410,-5.41,-19.19,-32.77,-19.76
2008,26,W,4,11680,5920,3240,3320,-7.15,-21.17,-32.36,-22.97
2008,27,W,4,9670,4810,2600,2710,-22.76,-35.52,-45.49,-37.27
2008,28,W,4,9430,4850,2630,2770,-0.11,-14.31,-27.75,-17.56
2008,29,W,4,11520,5810,3050,3230,0.09,-14.43,-29.72,-15.67
2008,30,W,4,11640,5840,3220,3210,-6.51,-20.22,-31.49,-23.39
2008,31,W,4,11850,5890,3110,3190,-0.59,-13.64,-28.51,-16.49
2008,32,W,4,11770,5840,3120,3220,-5.99,-20.76,-34.45,-21.84
2008,33,W,4,13730,6270,3480,3060,17.85,-9.26,-20.18,-22.53
2008,34,W,4,10950,5370,2860,2980,1.58,-15.96,-29.21,-20.32
2008,35,W,4,11290,5510,2930,3040,-0.7,-17.88,-29.9,-21.45
2008,36,W,4,11300,5460,2840,3010,-7.45,-23.96,-37.99,-26.41
2008,37,W,4,9240,4530,2480,2480,14.07,-1.09,-11.74,-1.98
2008,38,W,4,11710,5860,3060,3220,-4.95,-16.64,-29.98,-18.48
2008,39,W,4,11510,5660,2970,3160,-20.89,-27.53,-34.29,-28.02
2008,40,W,4,11300,5480,2930,2990,-10.67,-15.95,-18.84,-18.31
2008,41,W,4,11150,5440,2800,3040,-14.76,-19.29,-25.13,-21.04
2008,42,W,4,10690,5180,2670,2800,3.09,-0.38,-3.96,-4.76
2008,43,W,4,9170,4390,2290,2350,-25.2,-26.59,-25.65,-30.47
2008,44,W,4,10700,5240,2710,2790,-9.48,-14.52,-18.37,-17.7
2008,45,W,4,10530,5120,2810,2680,-11.06,-14.67,-11.36,-20.24
2008,46,W,4,10150,4970,2530,2720,-12.35,-13.26,-14.81,-13.92
2008,47,W,4,9500,4640,2430,2490,-7.86,-10.6,-12.9,-16.72
2008,48,W,4,10370,5070,2630,2700,25.39,19.86,14.35,14.89
2008,49,W,4,7090,3470,1830,1910,-36.81,-37.7,-39.8,-38.39
2008,50,W,4,9430,4570,2390,2450,-15.95,-15.99,-17.87,-20.71
2008,51,W,4,10190,4920,2620,2660,-10.46,-13.99,-14.1,-15.82
2008,52,W,4,9750,4780,2580,2640,-22.0,-25.08,-27.53,-27.67
2008,53,W,4,6030,3060,1690,1780,,,,
2009,1,W,4,7800,3910,2170,2260,-4.41,-6.68,-10.33,-8.87
2009,2,W,4,12990,6870,3930,4120,58.8,57.57,48.3,52.59
2009,3,W,4,12940,6590,3640,3730,-12.63,-15.3,-19.82,-18.2
2009,4,W,4,11390,5840,3180,3190,-20.9,-23.26,-25.53,-26.83
2009,5,W,4,13080,6380,3490,3370,-0.3,-4.63,-4.38,-9.16
2009,6,W,4,12650,6140,3260,3190,-15.33,-18.57,-21.45,-20.45
2009,7,W,4,12150,5950,3140,3130,-12.9,-16.67,-17.59,-20.76
2009,8,W,4,11170,5430,2950,2890,-17.87,-19.67,-19.84,-22.52
2009,9,W,4,12620,6100,3150,3210,0.96,-2.71,-5.69,-7.23
2009,10,W,4,12500,6090,3160,3290,-17.05,-20.5,-22.74,-20.53
2009,11,W,4,12580,6150,3170,3500,-14.54,-16.1,-19.75,-12.5
2009,12,W,4,12490,6160,3240,3380,-14.74,-16.98,-16.49,-21.58
2009,13,W,4,12350,6000,3150,3200,-14.18,-17.13,-17.32,-22.33
2009,14,W,4,12070,5750,3040,2960,-9.86,-13.66,-14.61,-20.0
2009,15,W,4,11800,5590,2880,2920,-15.29,-18.63,-19.78,-20.0
2009,16,W,4,12260,5720,2820,2970,-11.61,-15.01,-17.3,-17.27
2009,17,W,4,11900,5790,3140,3100,-12.5,-11.33,-4.85,-9.62
2009,18,W,4,12400,6120,3220,3310,-7.74,-10.53,-9.55,-11.5
2009,19,W,4,11460,5550,2920,3150,-15.8,-18.86,-18.44,-17.32
2009,20,W,4,11590,5720,3030,3220,-10.43,-13.86,-11.92,-15.93
2009,21,W,4,11290,5370,2820,2960,-11.93,-15.03,-17.06,-16.85
2009,22,W,4,9300,4440,2280,2490,-24.88,-28.27,-31.94,-28.24
2009,23,W,4,11620,5600,2920,2990,10.25,7.49,3.18,2.05
2009,24,W,4,11410,5490,2940,2880,-10.09,-13.0,-12.5,-16.52
2009,25,W,4,10990,5230,2840,2790,-8.87,-13.12,-11.25,-18.18
2009,26,W,4,10790,5150,2750,2760,-7.62,-13.01,-15.12,-16.87
2009,27,W,4,9120,4420,2360,2440,-5.69,-8.11,-9.23,-9.96
2009,28,W,4,11280,5320,2760,2910,19.62,9.69,4.94,5.05
2009,29,W,4,10900,5190,2660,2850,-5.38,-10.67,-12.79,-11.76
2009,30,W,4,10480,4830,2560,2600,-9.97,-17.29,-20.5,-19.0
2009,31,W,4,10760,5140,2680,2780,-9.2,-12.73,-13.83,-12.85
2009,32,W,4,10440,4900,2430,2710,-11.3,-16.1,-22.12,-15.84
2009,33,W,4,10420,4950,2500,2640,-24.11,-21.05,-28.16,-13.73
2009,34,W,4,10690,5040,2650,2720,-2.37,-6.15,-7.34,-8.72
2009,35,W,4,10840,5090,2670,2730,-3.99,-7.62,-8.87,-10.2
2009,36,W,4,11140,5210,2750,2850,-1.42,-4.58,-3.17,-5.32
2009,37,W,4,8390,3950,2090,2070,-9.2,-12.8,-15.73,-16.53
2009,38,W,4,10580,5000,2610,2720,-9.65,-14.68,-14.71,-15.53
2009,39,W,4,10860,5110,2650,2780,-5.65,-9.72,-10.77,-12.03
2009,40,W,4,10450,4880,2510,2660,-7.52,-10.95,-14.33,-11.04
2009,41,W,4,10760,5000,2540,2630,-3.5,-8.09,-9.29,-13.49
2009,42,W,4,9370,4370,2250,2310,-12.35,-15.64,-15.73,-17.5
2009,43,W,4,10890,5000,2510,2550,18.76,13.9,9.61,8.51
2009,44,W,4,10110,4780,2410,2590,-5.51,-8.78,-11.07,-7.17
2009,45,W,4,10580,4920,2570,2600,0.47,-3.91,-8.54,-2.99
2009,46,W,4,9490,4450,2270,2350,-6.5,-10.46,-10.28,-13.6
2009,47,W,4,9910,4620,2350,2410,4.32,-0.43,-3.29,-3.21
2009,48,W,4,7660,3670,1930,1980,-26.13,-27.61,-26.62,-26.67
2009,49,W,4,9560,4420,2240,2260,34.84,27.38,22.4,18.32
2009,50,W,4,9840,4540,2400,2400,4.35,-0.66,0.42,-2.04
2009,51,W,4,10090,4780,2520,2540,-0.98,-2.85,-3.82,-4.51
2009,52,W,4,7090,3420,1840,1920,-27.28,-28.45,-28.68,-27.27
2010,1,W,4,7120,3500,1930,1890,-8.72,-10.49,-11.06,-16.37
2010,2,W,4,12950,6200,3400,3270,-0.31,-9.75,-13.49,-20.63
2010,3,W,4,12520,5980,3300,3100,-3.25,-9.26,-9.34,-16.89
2010,4,W,4,11390,5400,2830,2820,0.0,-7.53,-11.01,-11.6
2010,5,W,4,14140,6590,3530,3330,8.1,3.29,1.15,-1.19
2010,6,W,4,13500,6180,3200,3090,6.72,0.65,-1.84,-3.13
2010,7,W,4,12080,5540,2830,2770,-0.58,-6.89,-9.87,-11.5
2010,8,W,4,11370,5170,2680,2620,1.79,-4.79,-9.15,-9.34
2010,9,W,4,12570,5640,2950,2780,-0.4,-7.54,-6.35,-13.4
2010,10,W,4,12930,5840,3020,2960,3.44,-4.11,-4.43,-10.03
2010,11,W,4,13150,6100,3080,3160,4.53,-0.81,-2.84,-9.71
2010,12,W,4,11760,5840,2940,3330,-5.84,-5.19,-9.26,-1.48
2010,13,W,4,13050,6120,3140,3340,5.67,2.0,-0.32,4.38
2010,14,W,4,12580,5850,3010,3030,4.23,1.74,-0.99,2.36
2010,15,W,4,12190,5500,2810,2770,3.31,-1.61,-2.43,-5.14
2010,16,W,4,12510,5380,2530,2560,2.04,-5.94,-10.28,-13.8
2010,17,W,4,11960,5630,2810,2960,0.5,-2.76,-10.51,-4.52
2010,18,W,4,12600,5950,3060,3070,1.61,-2.78,-4.97,-7.25
2010,19,W,4,11980,5560,2790,2940,4.54,0.18,-4.45,-6.67
2010,20,W,4,11530,5230,2730,2690,-0.52,-8.57,-9.9,-16.46
2010,21,W,4,12050,5580,2850,2950,6.73,3.91,1.06,-0.34
2010,22,W,4,12200,5610,2870,3020,31.18,26.35,25.88,21.29
2010,23,W,4,9200,4190,2190,2160,-20.83,-25.18,-25.0,-27.76
2010,24,W,4,11000,5010,2630,2470,-3.59,-8.74,-10.54,-14.24
2010,25,W,4,10660,4780,2550,2300,-3.0,-8.6,-10.21,-17.56
2010,26,W,4,10560,4830,2480,2410,-2.13,-6.21,-9.82,-12.68
2010,27,W,4,10750,4940,2540,2430,17.87,11.76,7.63,-0.41
2010,28,W,4,8580,3920,2090,2020,-23.94,-26.32,-24.28,-30.58
2010,29,W,4,11240,5190,2580,2750,3.12,0.0,-3.01,-3.51
2010,30,W,4,10770,5220,2570,2850,2.77,8.07,0.39,9.62
2010,31,W,4,10730,5180,2520,2890,-0.28,0.78,-5.97,3.96
2010,32,W,4,11040,5410,2650,2990,5.75,10.41,9.05,10.33
2010,33,W,4,10780,5200,2570,2670,3.45,5.05,2.8,1.14
2010,34,W,4,11340,5270,2600,2700,6.08,4.56,-1.89,-0.74
2010,35,W,4,11350,5310,2620,2780,4.7,4.32,-1.87,1.83
2010,36,W,4,11060,5080,2480,2400,-0.72,-2.5,-9.82,-15.79
2010,37,W,4,8530,3850,1920,1860,1.67,-2.53,-8.13,-10.14
2010,38,W,4,10880,5100,2480,2530,2.84,2.0,-4.98,-6.99
2010,39,W,4,11420,5370,2660,2570,5.16,5.09,0.38,-7.55
2010,40,W,4,11010,5060,2520,2430,5.36,3.69,0.4,-8.65
2010,41,W,4,10560,4770,2280,2370,-1.86,-4.6,-10.24,-9.89
2010,42,W,4,9600,4370,2100,2170,2.45,0.0,-6.67,-6.06
2010,43,W,4,11550,5250,2610,2530,6.06,5.0,3.98,-0.78
2010,44,W,4,10980,5000,2430,2400,8.61,4.6,0.83,-7.34
2010,45,W,4,10570,4880,2390,2410,-0.09,-0.81,-7.0,-7.31
2010,46,W,4,10440,4790,2310,2450,10.01,7.64,1.76,4.26
2010,47,W,4,10910,4970,2430,2430,10.09,7.58,3.4,0.83
2010,48,W,4,7160,3250,1600,1690,-6.53,-11.44,-17.1,-14.65
2010,49,W,4,9860,4460,2200,2220,3.14,0.9,-1.79,-1.77
2010,50,W,4,11040,4930,2450,2400,12.2,8.59,2.08,0.0
2010,51,W,4,8640,4000,1970,2120,-14.37,-16.32,-21.83,-16.54
2010,52,W,4,7850,3860,2000,2110,10.72,12.87,8.7,9.9
2011,1,W,4,7350,3580,1860,1890,3.23,2.29,-3.63,0.0
2011,2,W,4,14590,6900,3590,3470,12.66,11.29,5.59,6.12
2011,3,W,4,14070,6490,3370,3050,12.38,8.53,2.12,-1.61
2011,4,W,4,12730,5940,2960,2720,11.76,10.0,4.59,-3.55
2011,5,W,4,14520,6410,3190,2770,2.69,-2.73,-9.63,-16.82
2011,6,W,4,14710,6540,3290,2760,8.96,5.83,2.81,-10.68
2011,7,W,4,13480,6070,2980,2730,11.59,9.57,5.3,-1.44
2011,8,W,4,13150,5950,2980,2740,15.66,15.09,11.19,4.58
2011,9,W,4,12480,5670,2840,2650,-0.72,0.53,-3.73,-4.68
2011,10,W,4,13300,5980,2960,2770,2.86,2.4,-1.99,-6.42
2011,11,W,4,13180,6160,3030,2980,0.23,0.98,-1.62,-5.7
2011,12,W,4,13360,6350,3100,3090,13.61,8.73,5.44,-7.21
2011,13,W,4,13380,6360,3060,3120,2.53,3.92,-2.55,-6.59
2011,14,W,4,13550,6290,3060,3230,7.71,7.52,1.66,6.6
2011,15,W,4,13050,5960,2810,2840,7.05,8.36,0.0,2.53
2011,16,W,4,13420,6010,2900,2780,7.27,11.71,14.62,8.59
2011,17,W,4,11370,5200,2510,2650,-4.93,-7.64,-10.68,-10.47
2011,18,W,4,6740,3380,1760,1630,-46.51,-43.19,-42.48,-46.91
2011,19,W,4,12260,6010,3060,3240,2.34,8.09,9.68,10.2
2011,20,W,4,11330,5530,2770,2860,-1.73,5.74,1.47,6.32
2011,21,W,4,12550,5910,2970,2980,4.15,5.91,4.21,1.02
2011,22,W,4,11530,5380,2720,2640,-5.49,-4.1,-5.23,-12.58
2011,23,W,4,10400,4690,2360,2270,13.04,11.93,7.76,5.09
2011,24,W,4,13220,6100,3030,3110,20.18,21.76,15.21,25.91
2011,25,W,4,12490,5860,2830,2990,17.17,22.59,10.98,30.0
2011,26,W,4,11530,5270,2550,2720,9.19,9.11,2.82,12.86
2011,27,W,4,11310,5280,2670,2610,5.21,6.88,5.12,7.41
2011,28,W,4,8700,4000,1940,1970,1.4,2.04,-7.18,-2.48
2011,29,W,4,11580,5320,2510,2670,3.02,2.5,-2.71,-2.91
2011,30,W,4,11230,5190,2500,2640,4.27,-0.57,-2.72,-7.37
2011,31,W,4,11160,5150,2550,2550,4.01,-0.58,1.19,-11.76
2011,32,W,4,11140,5190,2570,2650,0.91,-4.07,-3.02,-11.37
2011,33,W,4,10970,4930,2350,2380,1.76,-5.19,-8.56,-10.86
2011,34,W,4,11000,4940,2400,2380,-3.0,-6.26,-7.69,-11.85
2011,35,W,4,10910,4900,2320,2430,-3.88,-7.72,-11.45,-12.59
2011,36,W,4,11430,5120,2480,2550,3.35,0.79,0.0,6.25
2011,37,W,4,8410,3880,1850,1910,-1.41,0.78,-3.65,2.69
2011,38,W,4,11330,5140,2470,2550,4.14,0.78,-0.4,0.79
2011,39,W,4,11140,5130,2500,2690,-2.45,-4.47,-6.02,4.67
2011,40,W,4,9840,4520,2170,2310,-10.63,-10.67,-13.89,-4.94
2011,41,W,4,11120,5080,2470,2490,5.3,6.5,8.33,5.06
2011,42,W,4,9400,4330,2060,2130,-2.08,-0.92,-1.9,-1.84
2011,43,W,4,10990,5010,2380,2450,-4.85,-4.57,-8.81,-3.16
2011,44,W,4,11090,5040,2540,2500,1.0,0.8,4.53,4.17
2011,45,W,4,10710,4840,2410,2350,1.32,-0.82,0.84,-2.49
2011,46,W,4,9190,4110,2000,1960,-11.97,-14.2,-13.42,-20.0
2011,47,W,4,11850,5240,2460,2510,8.62,5.43,1.23,3.29
2011,48,W,4,7660,3390,1650,1730,6.98,4.31,3.12,2.37
2011,49,W,4,9840,4370,2130,2120,-0.2,-2.02,-3.18,-4.5
2011,50,W,4,10290,4640,2240,2330,-6.79,-5.88,-8.57,-2.92
2011,51,W,4,10350,4640,2300,2290,19.79,16.0,16.75,8.02
2011,52,W,4,10370,4970,2520,2610,32.1,28.76,26.0,23.7
2012,1,W,4,910,490,290,280,-87.62,-86.31,-84.41,-85.19
2012,2,W,4,10850,5260,2790,2700,-25.63,-23.77,-22.28,-22.19
2012,3,W,4,14770,6840,3530,3270,4.98,5.39,4.75,7.21
2012,4,W,4,12870,5790,2980,2670,1.1,-2.53,0.68,-1.84
2012,5,W,4,10630,4670,2320,2050,-26.79,-27.15,-27.27,-25.99
2012,6,W,4,14220,6350,3180,2790,-3.33,-2.91,-3.34,1.09
2012,7,W,4,13750,6100,2990,2850,2.0,0.49,0.34,4.4
2012,8,W,4,13130,5920,2940,2860,-0.15,-0.5,-1.34,4.38
2012,9,W,4,11940,5330,2590,2520,-4.33,-6.0,-8.8,-4.91
2012,10,W,4,14010,6270,3040,3010,5.34,4.85,2.7,8.66
2012,11,W,4,13610,6130,2940,2850,3.26,-0.49,-2.97,-4.36
2012,12,W,4,13650,6320,2990,3170,2.17,-0.47,-3.55,2.59
2012,13,W,4,13280,6150,2880,3070,-0.75,-3.3,-5.88,-1.6
2012,14,W,4,13510,5880,2790,2780,-0.3,-6.52,-8.82,-13.93
2012,15,W,4,13020,5790,2750,2800,-0.23,-2.85,-2.14,-1.41
2012,16,W,4,13380,5960,2730,2820,-0.3,-0.83,-5.86,1.44
2012,17,W,4,13390,5970,2770,2880,17.77,14.81,10.36,8.68
2012,18,W,4,12550,5990,2850,2960,86.2,77.22,61.93,81.6
2012,19,W,4,13230,6280,3090,3130,7.91,4.49,0.98,-3.4
2012,20,W,4,12490,6010,2930,3150,10.24,8.68,5.78,10.14
2012,21,W,4,12320,5730,2780,2910,-1.83,-3.05,-6.4,-2.35
2012,22,W,4,12070,5710,2770,3080,4.68,6.13,1.84,16.67
2012,23,W,4,9870,4620,2240,2390,-5.1,-1.49,-5.08,5.29
2012,24,W,4,11680,5380,2580,2720,-11.65,-11.8,-14.85,-12.54
2012,25,W,4,11520,5410,2670,2690,-7.77,-7.68,-5.65,-10.03
2012,26,W,4,11590,5480,2730,2640,0.52,3.98,7.06,-2.94
2012,27,W,4,11580,5480,2620,2820,2.39,3.79,-1.87,8.05
2012,28,W,4,9120,4270,2020,2130,4.83,6.75,4.12,8.12
2012,29,W,4,10830,5030,2410,2600,-6.48,-5.45,-3.98,-2.62
2012,30,W,4,11140,5080,2450,2540,-0.8,-2.12,-2.0,-3.79
2012,31,W,4,10710,4810,2330,2390,-4.03,-6.6,-8.63,-6.27
2012,32,W,4,10860,4890,2300,2400,-2.51,-5.78,-10.51,-9.43
2012,33,W,4,10310,4590,2180,2260,-6.02,-6.9,-7.23,-5.04
2012,34,W,4,10750,4920,2350,2480,-2.27,-0.4,-2.08,4.2
2012,35,W,4,10940,4880,2290,2480,0.27,-0.41,-1.29,2.06
2012,36,W,4,9280,4190,1970,2080,-18.81,-18.16,-20.56,-18.43
2012,37,W,4,8040,3710,1740,1880,-4.4,-4.38,-5.95,-1.57
2012,38,W,4,12610,5580,2510,2670,11.3,8.56,1.62,4.71
2012,39,W,4,11390,5150,2480,2470,2.24,0.39,-0.8,-8.18
2012,40,W,4,10970,5050,2360,2520,11.48,11.73,8.76,9.09
2012,41,W,4,11130,5050,2360,2570,0.09,-0.59,-4.45,3.21
2012,42,W,4,9520,4310,2030,2110,1.28,-0.46,-1.46,-0.94
2012,43,W,4,11240,5040,2370,2430,2.27,0.6,-0.42,-0.82
2012,44,W,4,10760,4750,2260,2280,-2.98,-5.75,-11.02,-8.8
2012,45,W,4,10380,4770,2300,2340,-3.08,-1.45,-4.56,-0.43
2012,46,W,4,10840,4960,2400,2450,17.95,20.68,20.0,25.0
2012,47,W,4,9350,4210,1970,2090,-21.1,-19.66,-19.92,-16.73
2012,48,W,4,8170,3610,1710,1790,6.66,6.49,3.64,3.47
2012,49,W,4,8610,3720,1740,1740,-12.5,-14.87,-18.31,-17.92
2012,50,W,4,9840,4410,2080,2200,-4.37,-4.96,-7.14,-5.58
2012,51,W,4,8460,3790,1840,1900,-18.26,-18.32,-20.0,-17.03
2012,52,W,4,19880,9210,4520,4670,91.71,85.31,79.37,78.93
2013,1,W,4,6210,2910,1590,1480,582.42,493.88,448.28,428.57
2013,2,W,4,12380,5620,2780,2790,14.1,6.84,-0.36,3.33
2013,3,W,4,16250,7270,3680,3380,10.02,6.29,4.25,3.36
2013,4,W,4,12280,5330,2560,2420,-4.58,-7.94,-14.09,-9.36
2013,5,W,4,13240,5620,2750,2440,24.55,20.34,18.53,19.02
